block_id,image,rectified,vis,class_id,format_len,strategy,angle_est,error
n11926,C:\OCR-PLACAS\treino_carro_final_26_06\carros_17.5k_teste\carros_17.5k_teste\imgs\n11926.jpg,C:\OCR-PLACAS\yolo-obb-train\gira_placa\outputs\n11926_rectified.png,C:\OCR-PLACAS\yolo-obb-train\gira_placa\outputs\n11926_poly.jpg,86,4,Hough,0.000,
n11927,C:\OCR-PLACAS\treino_carro_final_26_06\carros_17.5k_teste\carros_17.5k_teste\imgs\n11927.jpg,C:\OCR-PLACAS\yolo-obb-train\gira_placa\outputs\n11927_rectified.png,C:\OCR-PLACAS\yolo-obb-train\gira_placa\outputs\n11927_poly.jpg,86,4,Hough,0.000,
n11928,C:\OCR-PLACAS\treino_carro_final_26_06\carros_17.5k_teste\carros_17.5k_teste\imgs\n11928.jpg,C:\OCR-PLACAS\yolo-obb-train\gira_placa\outputs\n11928_rectified.png,C:\OCR-PLACAS\yolo-obb-train\gira_placa\outputs\n11928_poly.jpg,86,4,Hough,0.000,
n11929,C:\OCR-PLACAS\treino_carro_final_26_06\carros_17.5k_teste\carros_17.5k_teste\imgs\n11929.jpg,C:\OCR-PLACAS\yolo-obb-train\gira_placa\outputs\n11929_rectified.png,C:\OCR-PLACAS\yolo-obb-train\gira_placa\outputs\n11929_poly.jpg,86,4,Hough,5.297,
n11930,C:\OCR-PLACAS\treino_carro_final_26_06\carros_17.5k_teste\carros_17.5k_teste\imgs\n11930.jpg,C:\OCR-PLACAS\yolo-obb-train\gira_placa\outputs\n11930_rectified.png,C:\OCR-PLACAS\yolo-obb-train\gira_placa\outputs\n11930_poly.jpg,86,4,Hough,4.936,
n11931,C:\OCR-PLACAS\treino_carro_final_26_06\carros_17.5k_teste\carros_17.5k_teste\imgs\n11931.jpg,C:\OCR-PLACAS\yolo-obb-train\gira_placa\outputs\n11931_rectified.png,C:\OCR-PLACAS\yolo-obb-train\gira_placa\outputs\n11931_poly.jpg,86,4,Hough,-0.202,
n11932,C:\OCR-PLACAS\treino_carro_final_26_06\carros_17.5k_teste\carros_17.5k_teste\imgs\n11932.jpg,C:\OCR-PLACAS\yolo-obb-train\gira_placa\outputs\n11932_rectified.png,C:\OCR-PLACAS\yolo-obb-train\gira_placa\outputs\n11932_poly.jpg,86,4,Hough,0.485,
n11933,C:\OCR-PLACAS\treino_carro_final_26_06\carros_17.5k_teste\carros_17.5k_teste\imgs\n11933.jpg,C:\OCR-PLACAS\yolo-obb-train\gira_placa\outputs\n11933_rectified.png,C:\OCR-PLACAS\yolo-obb-train\gira_placa\outputs\n11933_poly.jpg,86,4,Hough,0.000,
n11934,C:\OCR-PLACAS\treino_carro_final_26_06\carros_17.5k_teste\carros_17.5k_teste\imgs\n11934.jpg,C:\OCR-PLACAS\yolo-obb-train\gira_placa\outputs\n11934_rectified.png,C:\OCR-PLACAS\yolo-obb-train\gira_placa\outputs\n11934_poly.jpg,86,4,Hough,0.000,
n11936,C:\OCR-PLACAS\treino_carro_final_26_06\carros_17.5k_teste\carros_17.5k_teste\imgs\n11936.jpg,C:\OCR-PLACAS\yolo-obb-train\gira_placa\outputs\n11936_rectified.png,C:\OCR-PLACAS\yolo-obb-train\gira_placa\outputs\n11936_poly.jpg,86,4,Hough,-12.714,
n11937,C:\OCR-PLACAS\treino_carro_final_26_06\carros_17.5k_teste\carros_17.5k_teste\imgs\n11937.jpg,C:\OCR-PLACAS\yolo-obb-train\gira_placa\outputs\n11937_rectified.png,C:\OCR-PLACAS\yolo-obb-train\gira_placa\outputs\n11937_poly.jpg,86,4,Hough,-0.290,
n11939,C:\OCR-PLACAS\treino_carro_final_26_06\carros_17.5k_teste\carros_17.5k_teste\imgs\n11939.jpg,C:\OCR-PLACAS\yolo-obb-train\gira_placa\outputs\n11939_rectified.png,C:\OCR-PLACAS\yolo-obb-train\gira_placa\outputs\n11939_poly.jpg,86,4,Hough,4.783,
n11940,C:\OCR-PLACAS\treino_carro_final_26_06\carros_17.5k_teste\carros_17.5k_teste\imgs\n11940.jpg,C:\OCR-PLACAS\yolo-obb-train\gira_placa\outputs\n11940_rectified.png,C:\OCR-PLACAS\yolo-obb-train\gira_placa\outputs\n11940_poly.jpg,86,4,Hough,0.261,
n11941,C:\OCR-PLACAS\treino_carro_final_26_06\carros_17.5k_teste\carros_17.5k_teste\imgs\n11941.jpg,C:\OCR-PLACAS\yolo-obb-train\gira_placa\outputs\n11941_rectified.png,C:\OCR-PLACAS\yolo-obb-train\gira_placa\outputs\n11941_poly.jpg,86,4,Hough,1.874,
n11942,C:\OCR-PLACAS\treino_carro_final_26_06\carros_17.5k_teste\carros_17.5k_teste\imgs\n11942.jpg,C:\OCR-PLACAS\yolo-obb-train\gira_placa\outputs\n11942_rectified.png,C:\OCR-PLACAS\yolo-obb-train\gira_placa\outputs\n11942_poly.jpg,86,4,Hough,-12.738,
n11943,C:\OCR-PLACAS\treino_carro_final_26_06\carros_17.5k_teste\carros_17.5k_teste\imgs\n11943.jpg,C:\OCR-PLACAS\yolo-obb-train\gira_placa\outputs\n11943_rectified.png,C:\OCR-PLACAS\yolo-obb-train\gira_placa\outputs\n11943_poly.jpg,86,4,Hough,-12.738,
n11945,C:\OCR-PLACAS\treino_carro_final_26_06\carros_17.5k_teste\carros_17.5k_teste\imgs\n11945.jpg,C:\OCR-PLACAS\yolo-obb-train\gira_placa\outputs\n11945_rectified.png,C:\OCR-PLACAS\yolo-obb-train\gira_placa\outputs\n11945_poly.jpg,86,4,Hough,-4.728,
n11946,C:\OCR-PLACAS\treino_carro_final_26_06\carros_17.5k_teste\carros_17.5k_teste\imgs\n11946.jpg,C:\OCR-PLACAS\yolo-obb-train\gira_placa\outputs\n11946_rectified.png,C:\OCR-PLACAS\yolo-obb-train\gira_placa\outputs\n11946_poly.jpg,86,4,Hough,-0.445,
n11947,C:\OCR-PLACAS\treino_carro_final_26_06\carros_17.5k_teste\carros_17.5k_teste\imgs\n11947.jpg,C:\OCR-PLACAS\yolo-obb-train\gira_placa\outputs\n11947_rectified.png,C:\OCR-PLACAS\yolo-obb-train\gira_placa\outputs\n11947_poly.jpg,86,4,Hough,19.867,
n11948,C:\OCR-PLACAS\treino_carro_final_26_06\carros_17.5k_teste\carros_17.5k_teste\imgs\n11948.jpg,C:\OCR-PLACAS\yolo-obb-train\gira_placa\outputs\n11948_rectified.png,C:\OCR-PLACAS\yolo-obb-train\gira_placa\outputs\n11948_poly.jpg,86,4,Hough,5.284,
n11949,C:\OCR-PLACAS\treino_carro_final_26_06\carros_17.5k_teste\carros_17.5k_teste\imgs\n11949.jpg,C:\OCR-PLACAS\yolo-obb-train\gira_placa\outputs\n11949_rectified.png,C:\OCR-PLACAS\yolo-obb-train\gira_placa\outputs\n11949_poly.jpg,86,4,Hough,1.739,
n11950,C:\OCR-PLACAS\treino_carro_final_26_06\carros_17.5k_teste\carros_17.5k_teste\imgs\n11950.jpg,C:\OCR-PLACAS\yolo-obb-train\gira_placa\outputs\n11950_rectified.png,C:\OCR-PLACAS\yolo-obb-train\gira_placa\outputs\n11950_poly.jpg,86,4,Hough,-2.876,
n11951,C:\OCR-PLACAS\treino_carro_final_26_06\carros_17.5k_teste\carros_17.5k_teste\imgs\n11951.jpg,C:\OCR-PLACAS\yolo-obb-train\gira_placa\outputs\n11951_rectified.png,C:\OCR-PLACAS\yolo-obb-train\gira_placa\outputs\n11951_poly.jpg,86,4,Hough,-0.843,
n11952,C:\OCR-PLACAS\treino_carro_final_26_06\carros_17.5k_teste\carros_17.5k_teste\imgs\n11952.jpg,C:\OCR-PLACAS\yolo-obb-train\gira_placa\outputs\n11952_rectified.png,C:\OCR-PLACAS\yolo-obb-train\gira_placa\outputs\n11952_poly.jpg,86,4,Hough,3.791,
n11953,C:\OCR-PLACAS\treino_carro_final_26_06\carros_17.5k_teste\carros_17.5k_teste\imgs\n11953.jpg,C:\OCR-PLACAS\yolo-obb-train\gira_placa\outputs\n11953_rectified.png,C:\OCR-PLACAS\yolo-obb-train\gira_placa\outputs\n11953_poly.jpg,86,4,Hough,0.100,
n11954,C:\OCR-PLACAS\treino_carro_final_26_06\carros_17.5k_teste\carros_17.5k_teste\imgs\n11954.jpg,C:\OCR-PLACAS\yolo-obb-train\gira_placa\outputs\n11954_rectified.png,C:\OCR-PLACAS\yolo-obb-train\gira_placa\outputs\n11954_poly.jpg,86,4,Hough,0.301,
n11955,C:\OCR-PLACAS\treino_carro_final_26_06\carros_17.5k_teste\carros_17.5k_teste\imgs\n11955.jpg,C:\OCR-PLACAS\yolo-obb-train\gira_placa\outputs\n11955_rectified.png,C:\OCR-PLACAS\yolo-obb-train\gira_placa\outputs\n11955_poly.jpg,86,4,Hough,0.245,
n11956,C:\OCR-PLACAS\treino_carro_final_26_06\carros_17.5k_teste\carros_17.5k_teste\imgs\n11956.jpg,C:\OCR-PLACAS\yolo-obb-train\gira_placa\outputs\n11956_rectified.png,C:\OCR-PLACAS\yolo-obb-train\gira_placa\outputs\n11956_poly.jpg,86,4,minAreaRect,-0.000,
n11958,,,,,,,,Imagem não encontrada para blocos 'n11958' / 'jmj5f32'
n11959,C:\OCR-PLACAS\treino_carro_final_26_06\carros_17.5k_teste\carros_17.5k_teste\imgs\n11959.jpg,C:\OCR-PLACAS\yolo-obb-train\gira_placa\outputs\n11959_rectified.png,C:\OCR-PLACAS\yolo-obb-train\gira_placa\outputs\n11959_poly.jpg,86,4,Hough,0.000,
n11960,C:\OCR-PLACAS\treino_carro_final_26_06\carros_17.5k_teste\carros_17.5k_teste\imgs\n11960.jpg,C:\OCR-PLACAS\yolo-obb-train\gira_placa\outputs\n11960_rectified.png,C:\OCR-PLACAS\yolo-obb-train\gira_placa\outputs\n11960_poly.jpg,86,4,Hough,0.000,
n11961,C:\OCR-PLACAS\treino_carro_final_26_06\carros_17.5k_teste\carros_17.5k_teste\imgs\n11961.jpg,C:\OCR-PLACAS\yolo-obb-train\gira_placa\outputs\n11961_rectified.png,C:\OCR-PLACAS\yolo-obb-train\gira_placa\outputs\n11961_poly.jpg,86,4,Hough,-4.195,
n11962,C:\OCR-PLACAS\treino_carro_final_26_06\carros_17.5k_teste\carros_17.5k_teste\imgs\n11962.jpg,C:\OCR-PLACAS\yolo-obb-train\gira_placa\outputs\n11962_rectified.png,C:\OCR-PLACAS\yolo-obb-train\gira_placa\outputs\n11962_poly.jpg,86,4,Hough,-8.433,
n11963,C:\OCR-PLACAS\treino_carro_final_26_06\carros_17.5k_teste\carros_17.5k_teste\imgs\n11963.jpg,C:\OCR-PLACAS\yolo-obb-train\gira_placa\outputs\n11963_rectified.png,C:\OCR-PLACAS\yolo-obb-train\gira_placa\outputs\n11963_poly.jpg,86,4,Hough,25.897,
n11964,C:\OCR-PLACAS\treino_carro_final_26_06\carros_17.5k_teste\carros_17.5k_teste\imgs\n11964.jpg,C:\OCR-PLACAS\yolo-obb-train\gira_placa\outputs\n11964_rectified.png,C:\OCR-PLACAS\yolo-obb-train\gira_placa\outputs\n11964_poly.jpg,86,4,Hough,0.678,
n11965,C:\OCR-PLACAS\treino_carro_final_26_06\carros_17.5k_teste\carros_17.5k_teste\imgs\n11965.jpg,C:\OCR-PLACAS\yolo-obb-train\gira_placa\outputs\n11965_rectified.png,C:\OCR-PLACAS\yolo-obb-train\gira_placa\outputs\n11965_poly.jpg,86,4,Hough,-0.233,
n11967,C:\OCR-PLACAS\treino_carro_final_26_06\carros_17.5k_teste\carros_17.5k_teste\imgs\n11967.jpg,C:\OCR-PLACAS\yolo-obb-train\gira_placa\outputs\n11967_rectified.png,C:\OCR-PLACAS\yolo-obb-train\gira_placa\outputs\n11967_poly.jpg,86,4,Hough,1.107,
n11968,C:\OCR-PLACAS\treino_carro_final_26_06\carros_17.5k_teste\carros_17.5k_teste\imgs\n11968.jpg,C:\OCR-PLACAS\yolo-obb-train\gira_placa\outputs\n11968_rectified.png,C:\OCR-PLACAS\yolo-obb-train\gira_placa\outputs\n11968_poly.jpg,86,4,Hough,-6.945,
n11969,C:\OCR-PLACAS\treino_carro_final_26_06\carros_17.5k_teste\carros_17.5k_teste\imgs\n11969.jpg,C:\OCR-PLACAS\yolo-obb-train\gira_placa\outputs\n11969_rectified.png,C:\OCR-PLACAS\yolo-obb-train\gira_placa\outputs\n11969_poly.jpg,86,4,Hough,-16.769,
n11970,C:\OCR-PLACAS\treino_carro_final_26_06\carros_17.5k_teste\carros_17.5k_teste\imgs\n11970.jpg,C:\OCR-PLACAS\yolo-obb-train\gira_placa\outputs\n11970_rectified.png,C:\OCR-PLACAS\yolo-obb-train\gira_placa\outputs\n11970_poly.jpg,86,4,Hough,-8.095,
n11971,C:\OCR-PLACAS\treino_carro_final_26_06\carros_17.5k_teste\carros_17.5k_teste\imgs\n11971.jpg,C:\OCR-PLACAS\yolo-obb-train\gira_placa\outputs\n11971_rectified.png,C:\OCR-PLACAS\yolo-obb-train\gira_placa\outputs\n11971_poly.jpg,86,4,Hough,0.000,
n11972,C:\OCR-PLACAS\treino_carro_final_26_06\carros_17.5k_teste\carros_17.5k_teste\imgs\n11972.jpg,C:\OCR-PLACAS\yolo-obb-train\gira_placa\outputs\n11972_rectified.png,C:\OCR-PLACAS\yolo-obb-train\gira_placa\outputs\n11972_poly.jpg,86,4,Hough,-0.780,
n11973,C:\OCR-PLACAS\treino_carro_final_26_06\carros_17.5k_teste\carros_17.5k_teste\imgs\n11973.jpg,C:\OCR-PLACAS\yolo-obb-train\gira_placa\outputs\n11973_rectified.png,C:\OCR-PLACAS\yolo-obb-train\gira_placa\outputs\n11973_poly.jpg,86,4,Hough,0.715,
n11974,C:\OCR-PLACAS\treino_carro_final_26_06\carros_17.5k_teste\carros_17.5k_teste\imgs\n11974.jpg,C:\OCR-PLACAS\yolo-obb-train\gira_placa\outputs\n11974_rectified.png,C:\OCR-PLACAS\yolo-obb-train\gira_placa\outputs\n11974_poly.jpg,86,4,Hough,-16.074,
n11975,C:\OCR-PLACAS\treino_carro_final_26_06\carros_17.5k_teste\carros_17.5k_teste\imgs\n11975.jpg,C:\OCR-PLACAS\yolo-obb-train\gira_placa\outputs\n11975_rectified.png,C:\OCR-PLACAS\yolo-obb-train\gira_placa\outputs\n11975_poly.jpg,86,4,Hough,0.464,
n11976,C:\OCR-PLACAS\treino_carro_final_26_06\carros_17.5k_teste\carros_17.5k_teste\imgs\n11976.jpg,C:\OCR-PLACAS\yolo-obb-train\gira_placa\outputs\n11976_rectified.png,C:\OCR-PLACAS\yolo-obb-train\gira_placa\outputs\n11976_poly.jpg,86,4,Hough,-0.596,
n11978,C:\OCR-PLACAS\treino_carro_final_26_06\carros_17.5k_teste\carros_17.5k_teste\imgs\n11978.jpg,C:\OCR-PLACAS\yolo-obb-train\gira_placa\outputs\n11978_rectified.png,C:\OCR-PLACAS\yolo-obb-train\gira_placa\outputs\n11978_poly.jpg,86,4,Hough,-0.152,
n11979,C:\OCR-PLACAS\treino_carro_final_26_06\carros_17.5k_teste\carros_17.5k_teste\imgs\n11979.jpg,C:\OCR-PLACAS\yolo-obb-train\gira_placa\outputs\n11979_rectified.png,C:\OCR-PLACAS\yolo-obb-train\gira_placa\outputs\n11979_poly.jpg,86,4,Hough,-1.865,
n11980,C:\OCR-PLACAS\treino_carro_final_26_06\carros_17.5k_teste\carros_17.5k_teste\imgs\n11980.jpg,C:\OCR-PLACAS\yolo-obb-train\gira_placa\outputs\n11980_rectified.png,C:\OCR-PLACAS\yolo-obb-train\gira_placa\outputs\n11980_poly.jpg,86,4,Hough,-12.699,
n11981,C:\OCR-PLACAS\treino_carro_final_26_06\carros_17.5k_teste\carros_17.5k_teste\imgs\n11981.jpg,C:\OCR-PLACAS\yolo-obb-train\gira_placa\outputs\n11981_rectified.png,C:\OCR-PLACAS\yolo-obb-train\gira_placa\outputs\n11981_poly.jpg,86,4,Hough,3.825,
n11982,C:\OCR-PLACAS\treino_carro_final_26_06\carros_17.5k_teste\carros_17.5k_teste\imgs\n11982.jpg,C:\OCR-PLACAS\yolo-obb-train\gira_placa\outputs\n11982_rectified.png,C:\OCR-PLACAS\yolo-obb-train\gira_placa\outputs\n11982_poly.jpg,86,4,Hough,29.333,
n11983,C:\OCR-PLACAS\treino_carro_final_26_06\carros_17.5k_teste\carros_17.5k_teste\imgs\n11983.jpg,C:\OCR-PLACAS\yolo-obb-train\gira_placa\outputs\n11983_rectified.png,C:\OCR-PLACAS\yolo-obb-train\gira_placa\outputs\n11983_poly.jpg,86,4,Hough,11.980,
n11984,C:\OCR-PLACAS\treino_carro_final_26_06\carros_17.5k_teste\carros_17.5k_teste\imgs\n11984.jpg,C:\OCR-PLACAS\yolo-obb-train\gira_placa\outputs\n11984_rectified.png,C:\OCR-PLACAS\yolo-obb-train\gira_placa\outputs\n11984_poly.jpg,86,4,Hough,4.083,
n11985,C:\OCR-PLACAS\treino_carro_final_26_06\carros_17.5k_teste\carros_17.5k_teste\imgs\n11985.jpg,C:\OCR-PLACAS\yolo-obb-train\gira_placa\outputs\n11985_rectified.png,C:\OCR-PLACAS\yolo-obb-train\gira_placa\outputs\n11985_poly.jpg,86,4,Hough,6.436,
n11986,C:\OCR-PLACAS\treino_carro_final_26_06\carros_17.5k_teste\carros_17.5k_teste\imgs\n11986.jpg,C:\OCR-PLACAS\yolo-obb-train\gira_placa\outputs\n11986_rectified.png,C:\OCR-PLACAS\yolo-obb-train\gira_placa\outputs\n11986_poly.jpg,86,4,Hough,2.736,
n11987,C:\OCR-PLACAS\treino_carro_final_26_06\carros_17.5k_teste\carros_17.5k_teste\imgs\n11987.jpg,C:\OCR-PLACAS\yolo-obb-train\gira_placa\outputs\n11987_rectified.png,C:\OCR-PLACAS\yolo-obb-train\gira_placa\outputs\n11987_poly.jpg,86,4,Hough,-29.679,
n11988,C:\OCR-PLACAS\treino_carro_final_26_06\carros_17.5k_teste\carros_17.5k_teste\imgs\n11988.jpg,C:\OCR-PLACAS\yolo-obb-train\gira_placa\outputs\n11988_rectified.png,C:\OCR-PLACAS\yolo-obb-train\gira_placa\outputs\n11988_poly.jpg,86,4,Hough,-2.570,
n11989,C:\OCR-PLACAS\treino_carro_final_26_06\carros_17.5k_teste\carros_17.5k_teste\imgs\n11989.jpg,C:\OCR-PLACAS\yolo-obb-train\gira_placa\outputs\n11989_rectified.png,C:\OCR-PLACAS\yolo-obb-train\gira_placa\outputs\n11989_poly.jpg,86,4,Hough,-21.306,
n11990,C:\OCR-PLACAS\treino_carro_final_26_06\carros_17.5k_teste\carros_17.5k_teste\imgs\n11990.jpg,C:\OCR-PLACAS\yolo-obb-train\gira_placa\outputs\n11990_rectified.png,C:\OCR-PLACAS\yolo-obb-train\gira_placa\outputs\n11990_poly.jpg,86,4,Hough,-0.180,
n11992,C:\OCR-PLACAS\treino_carro_final_26_06\carros_17.5k_teste\carros_17.5k_teste\imgs\n11992.jpg,C:\OCR-PLACAS\yolo-obb-train\gira_placa\outputs\n11992_rectified.png,C:\OCR-PLACAS\yolo-obb-train\gira_placa\outputs\n11992_poly.jpg,86,4,Hough,0.954,
n11993,C:\OCR-PLACAS\treino_carro_final_26_06\carros_17.5k_teste\carros_17.5k_teste\imgs\n11993.jpg,C:\OCR-PLACAS\yolo-obb-train\gira_placa\outputs\n11993_rectified.png,C:\OCR-PLACAS\yolo-obb-train\gira_placa\outputs\n11993_poly.jpg,86,4,Hough,-3.106,
n11994,C:\OCR-PLACAS\treino_carro_final_26_06\carros_17.5k_teste\carros_17.5k_teste\imgs\n11994.jpg,C:\OCR-PLACAS\yolo-obb-train\gira_placa\outputs\n11994_rectified.png,C:\OCR-PLACAS\yolo-obb-train\gira_placa\outputs\n11994_poly.jpg,86,4,Hough,10.132,
n11995,C:\OCR-PLACAS\treino_carro_final_26_06\carros_17.5k_teste\carros_17.5k_teste\imgs\n11995.jpg,C:\OCR-PLACAS\yolo-obb-train\gira_placa\outputs\n11995_rectified.png,C:\OCR-PLACAS\yolo-obb-train\gira_placa\outputs\n11995_poly.jpg,86,4,Hough,7.125,
n11996,C:\OCR-PLACAS\treino_carro_final_26_06\carros_17.5k_teste\carros_17.5k_teste\imgs\n11996.jpg,C:\OCR-PLACAS\yolo-obb-train\gira_placa\outputs\n11996_rectified.png,C:\OCR-PLACAS\yolo-obb-train\gira_placa\outputs\n11996_poly.jpg,86,4,Hough,4.289,
n11997,C:\OCR-PLACAS\treino_carro_final_26_06\carros_17.5k_teste\carros_17.5k_teste\imgs\n11997.jpg,C:\OCR-PLACAS\yolo-obb-train\gira_placa\outputs\n11997_rectified.png,C:\OCR-PLACAS\yolo-obb-train\gira_placa\outputs\n11997_poly.jpg,86,4,Hough,5.161,
n11998,C:\OCR-PLACAS\treino_carro_final_26_06\carros_17.5k_teste\carros_17.5k_teste\imgs\n11998.jpg,C:\OCR-PLACAS\yolo-obb-train\gira_placa\outputs\n11998_rectified.png,C:\OCR-PLACAS\yolo-obb-train\gira_placa\outputs\n11998_poly.jpg,86,4,Hough,0.451,
n11999,C:\OCR-PLACAS\treino_carro_final_26_06\carros_17.5k_teste\carros_17.5k_teste\imgs\n11999.jpg,C:\OCR-PLACAS\yolo-obb-train\gira_placa\outputs\n11999_rectified.png,C:\OCR-PLACAS\yolo-obb-train\gira_placa\outputs\n11999_poly.jpg,86,4,Hough,-4.179,
n12000,C:\OCR-PLACAS\treino_carro_final_26_06\carros_17.5k_teste\carros_17.5k_teste\imgs\n12000.jpg,C:\OCR-PLACAS\yolo-obb-train\gira_placa\outputs\n12000_rectified.png,C:\OCR-PLACAS\yolo-obb-train\gira_placa\outputs\n12000_poly.jpg,86,4,Hough,-10.331,
n12001,C:\OCR-PLACAS\treino_carro_final_26_06\carros_17.5k_teste\carros_17.5k_teste\imgs\n12001.jpg,C:\OCR-PLACAS\yolo-obb-train\gira_placa\outputs\n12001_rectified.png,C:\OCR-PLACAS\yolo-obb-train\gira_placa\outputs\n12001_poly.jpg,86,4,Hough,-0.872,
n12002,C:\OCR-PLACAS\treino_carro_final_26_06\carros_17.5k_teste\carros_17.5k_teste\imgs\n12002.jpg,C:\OCR-PLACAS\yolo-obb-train\gira_placa\outputs\n12002_rectified.png,C:\OCR-PLACAS\yolo-obb-train\gira_placa\outputs\n12002_poly.jpg,86,4,Hough,-1.378,
n12003,C:\OCR-PLACAS\treino_carro_final_26_06\carros_17.5k_teste\carros_17.5k_teste\imgs\n12003.jpg,C:\OCR-PLACAS\yolo-obb-train\gira_placa\outputs\n12003_rectified.png,C:\OCR-PLACAS\yolo-obb-train\gira_placa\outputs\n12003_poly.jpg,86,4,Hough,0.000,
n12004,C:\OCR-PLACAS\treino_carro_final_26_06\carros_17.5k_teste\carros_17.5k_teste\imgs\n12004.jpg,C:\OCR-PLACAS\yolo-obb-train\gira_placa\outputs\n12004_rectified.png,C:\OCR-PLACAS\yolo-obb-train\gira_placa\outputs\n12004_poly.jpg,86,4,Hough,-0.242,
n12006,C:\OCR-PLACAS\treino_carro_final_26_06\carros_17.5k_teste\carros_17.5k_teste\imgs\n12006.jpg,C:\OCR-PLACAS\yolo-obb-train\gira_placa\outputs\n12006_rectified.png,C:\OCR-PLACAS\yolo-obb-train\gira_placa\outputs\n12006_poly.jpg,86,4,Hough,-0.696,
n12007,C:\OCR-PLACAS\treino_carro_final_26_06\carros_17.5k_teste\carros_17.5k_teste\imgs\n12007.jpg,C:\OCR-PLACAS\yolo-obb-train\gira_placa\outputs\n12007_rectified.png,C:\OCR-PLACAS\yolo-obb-train\gira_placa\outputs\n12007_poly.jpg,86,4,Hough,1.013,
n12008,C:\OCR-PLACAS\treino_carro_final_26_06\carros_17.5k_teste\carros_17.5k_teste\imgs\n12008.jpg,C:\OCR-PLACAS\yolo-obb-train\gira_placa\outputs\n12008_rectified.png,C:\OCR-PLACAS\yolo-obb-train\gira_placa\outputs\n12008_poly.jpg,86,4,Hough,-5.339,
n12009,C:\OCR-PLACAS\treino_carro_final_26_06\carros_17.5k_teste\carros_17.5k_teste\imgs\n12009.jpg,C:\OCR-PLACAS\yolo-obb-train\gira_placa\outputs\n12009_rectified.png,C:\OCR-PLACAS\yolo-obb-train\gira_placa\outputs\n12009_poly.jpg,86,4,Hough,0.754,
n12010,C:\OCR-PLACAS\treino_carro_final_26_06\carros_17.5k_teste\carros_17.5k_teste\imgs\n12010.jpg,C:\OCR-PLACAS\yolo-obb-train\gira_placa\outputs\n12010_rectified.png,C:\OCR-PLACAS\yolo-obb-train\gira_placa\outputs\n12010_poly.jpg,86,4,Hough,0.003,
n12011,C:\OCR-PLACAS\treino_carro_final_26_06\carros_17.5k_teste\carros_17.5k_teste\imgs\n12011.jpg,C:\OCR-PLACAS\yolo-obb-train\gira_placa\outputs\n12011_rectified.png,C:\OCR-PLACAS\yolo-obb-train\gira_placa\outputs\n12011_poly.jpg,86,4,Hough,1.359,
n12012,C:\OCR-PLACAS\treino_carro_final_26_06\carros_17.5k_teste\carros_17.5k_teste\imgs\n12012.jpg,C:\OCR-PLACAS\yolo-obb-train\gira_placa\outputs\n12012_rectified.png,C:\OCR-PLACAS\yolo-obb-train\gira_placa\outputs\n12012_poly.jpg,86,4,Hough,-17.103,
n12013,C:\OCR-PLACAS\treino_carro_final_26_06\carros_17.5k_teste\carros_17.5k_teste\imgs\n12013.jpg,C:\OCR-PLACAS\yolo-obb-train\gira_placa\outputs\n12013_rectified.png,C:\OCR-PLACAS\yolo-obb-train\gira_placa\outputs\n12013_poly.jpg,86,4,Hough,-0.465,
n12015,C:\OCR-PLACAS\treino_carro_final_26_06\carros_17.5k_teste\carros_17.5k_teste\imgs\n12015.jpg,C:\OCR-PLACAS\yolo-obb-train\gira_placa\outputs\n12015_rectified.png,C:\OCR-PLACAS\yolo-obb-train\gira_placa\outputs\n12015_poly.jpg,86,4,Hough,-0.817,
n12016,C:\OCR-PLACAS\treino_carro_final_26_06\carros_17.5k_teste\carros_17.5k_teste\imgs\n12016.jpg,C:\OCR-PLACAS\yolo-obb-train\gira_placa\outputs\n12016_rectified.png,C:\OCR-PLACAS\yolo-obb-train\gira_placa\outputs\n12016_poly.jpg,86,4,Hough,-1.625,
n12017,C:\OCR-PLACAS\treino_carro_final_26_06\carros_17.5k_teste\carros_17.5k_teste\imgs\n12017.jpg,C:\OCR-PLACAS\yolo-obb-train\gira_placa\outputs\n12017_rectified.png,C:\OCR-PLACAS\yolo-obb-train\gira_placa\outputs\n12017_poly.jpg,86,4,Hough,-1.370,
n12018,C:\OCR-PLACAS\treino_carro_final_26_06\carros_17.5k_teste\carros_17.5k_teste\imgs\n12018.jpg,C:\OCR-PLACAS\yolo-obb-train\gira_placa\outputs\n12018_rectified.png,C:\OCR-PLACAS\yolo-obb-train\gira_placa\outputs\n12018_poly.jpg,86,4,Hough,17.779,
n12020,C:\OCR-PLACAS\treino_carro_final_26_06\carros_17.5k_teste\carros_17.5k_teste\imgs\n12020.jpg,C:\OCR-PLACAS\yolo-obb-train\gira_placa\outputs\n12020_rectified.png,C:\OCR-PLACAS\yolo-obb-train\gira_placa\outputs\n12020_poly.jpg,86,4,Hough,22.378,
n12021,C:\OCR-PLACAS\treino_carro_final_26_06\carros_17.5k_teste\carros_17.5k_teste\imgs\n12021.jpg,C:\OCR-PLACAS\yolo-obb-train\gira_placa\outputs\n12021_rectified.png,C:\OCR-PLACAS\yolo-obb-train\gira_placa\outputs\n12021_poly.jpg,86,4,Hough,-1.035,
n12022,C:\OCR-PLACAS\treino_carro_final_26_06\carros_17.5k_teste\carros_17.5k_teste\imgs\n12022.jpg,C:\OCR-PLACAS\yolo-obb-train\gira_placa\outputs\n12022_rectified.png,C:\OCR-PLACAS\yolo-obb-train\gira_placa\outputs\n12022_poly.jpg,86,4,Hough,6.312,
